"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"55","10347564","Dnajb2","56812","DnaJ heat shock protein family (Hsp40) member B2",0.690152280696795,5.48044628739177,6.06919692940168,1.79584495160489e-05,2.27677070432046e-05,2.10877328472548
"56","10347583","Des","13346","desmin",-0.464717230534251,5.67711619980043,-2.65636892044185,0.0174937221505858,0.0183734768034401,-4.8437068424003
"57","10347741","Mogat1","68393","monoacylglycerol O-acyltransferase 1",4.29087666035338,5.60962202567087,28.2002097996284,7.86552048285105e-15,4.29220606994291e-13,24.3925745055347
"58","10347767","Kcne4","57814","potassium voltage-gated channel, Isk-related subfamily, gene 4",-1.49099946085493,6.29601107151115,-9.87617098018823,4.03696386990727e-08,8.31476933432605e-08,8.46209981504138
"59","10347774","Mrpl44","69163","mitochondrial ribosomal protein L44",1.34543395344698,6.36334964351084,8.60004037610809,2.5548453790633e-07,4.33205489433553e-07,6.53456990240134
"60","10347910","Fbxo36","66153","F-box protein 36",1.64457448963836,6.80566519645762,4.66481419074211,0.00027450278691997,0.000312144665834382,-0.698313086533543
"61","10347948","Sp100","20684","nuclear antigen Sp100",-1.94525517858618,7.45394521918889,-18.5517632846138,4.56338213400245e-12,4.04880495280812e-11,17.9211260800412
"62","10348194","Efhd1","98363","EF hand domain containing 1",-2.83033637470259,5.98568389449428,-12.9445072012006,9.11092218620991e-10,3.13690163466861e-09,12.4219432993424
"63","10348244","Inpp5d","16331","inositol polyphosphate-5-phosphatase D",-2.69586440434216,7.11178896512925,-19.5665850133112,2.04996530775605e-12,2.20882673818725e-11,18.7454665726609
"64","10348321","Dgkd","227333","diacylglycerol kinase, delta",1.49317964154856,8.36300737441689,15.1309203407448,9.41871634436245e-11,4.61938635335967e-10,14.785400540996
"65","10348432","Agap1","347722","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",-1.02929384152914,6.48948112548416,-8.75646702213846,2.01762365146263e-07,3.50066325852063e-07,6.78107641775364
"66","10348451","Ackr3","12778","atypical chemokine receptor 3",-2.24063452989284,6.30550652856192,-10.8275490545923,1.13982990541213e-08,2.72988993391532e-08,9.78367499708794
"67","10348493","Lrrfip1","16978","leucine rich repeat (in FLII) interacting protein 1",-1.01447410341195,6.00125303768055,-8.59604709963967,2.57038595020968e-07,4.35549539142375e-07,6.52823810092565
"68","10348653","Gpc1","14733","glypican 1",0.921961384776026,5.47051819091342,5.39077075237789,6.49984044445158e-05,7.80934901884275e-05,0.780023243809473
"69","10348666","Dusp28","67446","dual specificity phosphatase 28",0.802704797580992,5.46710989492923,4.56099268656164,0.000338912335827381,0.000382813288298232,-0.913494982417354
"70","10348670","Rnpepl1","108657","arginyl aminopeptidase (aminopeptidase B)-like 1",0.819266120604494,7.53523898885119,6.8416817925571,4.47972188548911e-06,6.12132163943383e-06,3.54956779689584
"71","10348889","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",1.68034005586293,6.32876902931996,11.4739426100549,5.06608221434611e-09,1.35104399568085e-08,10.6308919014628
"72","10348929","Hnrnpf","98758","heterogeneous nuclear ribonucleoprotein F",-0.722831006669489,10.4560301040278,-8.30139350197848,4.04231478771533e-07,6.60062662408472e-07,6.05560811247282
"73","10349051","Tnfrsf11a","21934","tumor necrosis factor receptor superfamily, member 11a, NFKB activator",-0.557821789939664,5.39616099709747,-3.99476383522054,0.00108732522890283,0.00119260331460598,-2.09687488405609
"74","10349081","Phlpp1","98432","PH domain and leucine rich repeat protein phosphatase 1",-1.10334162686001,6.52134926463731,-10.7213075580807,1.30705253668659e-08,3.07523951028485e-08,9.64062349927819
"75","10349157","Serpinb2","18788","serine (or cysteine) peptidase inhibitor, clade B, member 2",-3.11689332673064,6.61491981685801,-14.0374434391105,2.8207092349141e-10,1.14704321852477e-09,13.6440628667132
"76","10349166","Serpinb10","241197","serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 10",-0.783041259575439,3.28107701025903,-4.23742827720244,0.00065782153640496,0.000730353160633379,-1.58823737074167
"77","10349174","Serpinb8","20725","serine (or cysteine) peptidase inhibitor, clade B, member 8",-1.74599548587185,7.00126496843176,-12.3414538989298,1.80403345005185e-09,5.579201559423e-09,11.7091103658659
"78","10349319","Sctr","319229","secretin receptor",1.65683786764664,5.43737862549904,6.99474291888637,3.4353964334677e-06,4.7687737691052e-06,3.82557997808062
"79","10349383","Slc35f5","74150","solute carrier family 35, member F5",-0.714005378718024,8.84132016979696,-8.19229851223898,4.79289481368597e-07,7.72173375783203e-07,5.87787232151343
"80","10349603","Il10","16153","interleukin 10",-0.576861225003213,4.87416832111858,-3.74541843830287,0.00182809594835123,0.00198323790891033,-2.6198788555592
"81","10349661","Rab7b","226421","RAB7B, member RAS oncogene family",-2.92081186130196,6.69561047169312,-25.4939176659828,3.68986915801524e-14,1.27902502646928e-12,22.8414723670802
"82","10349694","Pm20d1","212933","peptidase M20 domain containing 1",1.22600391893252,4.19471571730875,6.66591930089514,6.1000322199509e-06,8.18209699799408e-06,3.22873832094914
"83","10349752","Elk4","13714","ELK4, member of ETS oncogene family",-0.855865325990846,7.14812645317893,-8.91015627743023,1.604431846073e-07,2.85301037800296e-07,7.02039815321568
"84","10349782","Nuak2","74137","NUAK family, SNF1-like kinase, 2",-1.45071718568132,5.89912637127017,-11.9923455470477,2.71342638987778e-09,7.86006519924279e-09,11.2829641549002
"85","10349834","Pik3c2b","240752","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta",-0.733737449552903,5.87165291588509,-4.98373532613223,0.000144683125536497,0.000167832425622337,-0.0426455768645297
"86","10349876","Plekha6","240753","pleckstrin homology domain containing, family A member 6",-0.851318592531288,4.36026517823375,-4.18817605767794,0.000728232175393136,0.000806058514748127,-1.69135587747795
"87","10349947","Fmod","14264","fibromodulin",-2.18351992649669,6.87625507576158,-8.11857195232276,5.38204731758206e-07,8.59467908644712e-07,5.75690731782231
"88","10350024","Klhl12","240756","kelch-like 12",0.910723183078929,5.43612268127694,6.10953039533883,1.66688022356465e-05,2.12228227159825e-05,2.1859512995855
"89","10350136","Csrp1","13007","cysteine and glycine-rich protein 1",-0.872535731524813,9.73298396792947,-7.48618733075307,1.49661748306697e-06,2.19963328310596e-06,4.69059936778997
"90","10350146","Phlda3","27280","pleckstrin homology like domain, family A, member 3",3.0065898751624,8.32873778950561,23.0104673176275,1.76145805381776e-13,3.59012033057235e-12,21.2574213036029
"91","10350247","Kif21b","16565","kinesin family member 21B",-1.00832592528848,5.01496937878062,-7.22736367669827,2.30896660427635e-06,3.28419437127312e-06,4.23904515467529
"92","10350377","Zbtb41","226470","zinc finger and BTB domain containing 41",1.01547675766522,7.38810321159587,8.8975622920619,1.63467568266218e-07,2.90272186476927e-07,7.00089312330244
"93","10350392","Aspm","12316","abnormal spindle microtubule assembly",-0.331756894570469,4.0946952443573,-1.24504470722233,0.23145372808527,0.236343595580029,-7.15178217025171
"94","10350438","Kcnt2","240776","potassium channel, subfamily T, member 2",-1.84045647930487,4.12859292812107,-11.7958483627927,3.42894144352506e-09,9.65697992557696e-09,11.0385667965071
"95","10350473","B3galt2","26878","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",5.51024948779764,7.34802489185537,18.6188509439429,4.32292372088608e-12,3.86928357733631e-11,17.9769586438744
"96","10350478","Glrx2","69367","glutaredoxin 2 (thioltransferase)",1.10749642215075,9.0710432860702,9.49914036768307,6.83441362326862e-08,1.32283177490802e-07,7.9119390937786
"97","10350516","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",-3.95669805244415,7.94568514239418,-30.4101967392265,2.46647735538875e-15,2.12158857264371e-13,25.5445195768178
"98","10350630","Fam129a","63913","family with sequence similarity 129, member A",-3.27132495868154,7.40651187783278,-25.4522146531394,3.78338687379227e-14,1.28863680432858e-12,22.8162233584404
"99","10350668","Colgalt2","269132","collagen beta(1-O)galactosyltransferase 2",-0.593579722503451,4.10482161323828,-5.98118845452384,2.11457600375469e-05,2.66091574982769e-05,1.93963967016085
"100","10350684","Arpc5","67771","actin related protein 2/3 complex, subunit 5",-0.967492702507158,9.40134927469474,-10.8104678873632,1.1651128913961e-08,2.77733580264689e-08,9.76074985926947
"101","10350733","Rgs16","19734","regulator of G-protein signaling 16",1.8846986225073,8.15771229987772,15.2940177563029,8.04523896261846e-11,4.04653991430017e-10,14.9492216414123
"102","10350823","Abl2","11352","v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)",-1.13812666589204,6.94059485355015,-9.65912843322152,5.4560847259238e-08,1.08247185238715e-07,8.14730172933077
"103","10350838","Pclaf","68026","PCNA clamp associated factor",-0.881371524850881,5.77546859838364,-3.27245766426203,0.00491099332419946,0.00524700865690784,-3.60467852429301
"104","10350840","Angptl1","72713","angiopoietin-like 1",-0.204693233645161,4.25525286079245,-0.914632366172292,0.374275211312651,0.378149850171552,-7.504052917525
"105","10350853","Cryzl2","226527","crystallin zeta like 2",1.70914684999881,6.90393905728938,14.4474591894649,1.85384084878015e-10,8.10356787903469e-10,14.0810586593517
"106","10350985","Mrps14","64659","mitochondrial ribosomal protein S14",0.863480179421447,6.91996691476549,9.62005526032622,5.76317468356387e-08,1.13452721175666e-07,8.09008222969087
"107","10351035","Gas5","14455","growth arrest specific 5",-0.862685969697091,7.99117503039177,-8.99848175991114,1.40819670564946e-07,2.54327340966939e-07,7.15666488802492
"108","10351043","Snord47","100217446","small nucleolar RNA, C/D box 47",-0.781960116704473,5.54228018148653,-5.0166762243906,0.00013551004591219,0.000157553297097283,0.0245611173153355
"109","10351047","Cenpl","70454","centromere protein L",-0.721955281120785,4.49341932861066,-3.72334553399108,0.00191433514340837,0.0020750215405377,-2.66612396894509
"110","10351099","Tnfsf18","240873","tumor necrosis factor (ligand) superfamily, member 18",-0.966910260888058,4.6702712655193,-4.94650256956833,0.0001558246280639,0.000180056918812452,-0.118732315663263
"111","10351182","Sele","20339","selectin, endothelial cell",-1.61951408224413,6.3461017821705,-9.28021539560551,9.34338649555264e-08,1.75512389007696e-07,7.58521717225418
"112","10351197","Sell","20343","selectin, lymphocyte",-1.47990295255708,4.69734110959022,-10.3042585599342,2.26028539369802e-08,5.00477677705823e-08,9.06823974494953
"113","10351206","Selp","20344","selectin, platelet",-2.67650167889866,7.29551794674708,-11.2294671824546,6.85449959453317e-09,1.74694083890651e-08,10.3150469728719
"114","10351224","F5","14067","coagulation factor V",-1.82396163179974,4.80698929626275,-8.18742651321303,4.82965443229703e-07,7.77124167530355e-07,5.86989995023113
"115","10351298","Gpr161","240888","G protein-coupled receptor 161",-1.10308820670403,4.83685420349096,-7.54511936164826,1.35759980652938e-06,2.01456696436743e-06,4.79217374625811
"116","10351304","Mpc2","70456","mitochondrial pyruvate carrier 2",2.64893871039524,7.49466045873065,16.099057530933,3.77434137454027e-11,2.20169913514849e-10,15.7351171240798
"117","10351310","Adcy10","271639","adenylate cyclase 10",0.213959909174823,4.33348640389853,0.461911824309188,0.650506572519333,0.653338780038713,-7.82443257739894
"118","10351380","Ildr2","100039795","immunoglobulin-like domain containing receptor 2",-1.21583447382915,5.53716755270427,-8.40194928130921,3.45949952281888e-07,5.71887950433415e-07,6.21811100048789
"119","10351404","Tmco1","68944","transmembrane and coiled-coil domains 1",0.996172995012587,7.40960792412505,11.2497982566762,6.68297789769567e-09,1.70518415438942e-08,10.3415225696811
"120","10351430","Rxrg","20183","retinoid X receptor gamma",1.67673662984245,4.7715550261562,9.38873915541849,7.99651808528324e-08,1.52336070881428e-07,7.74785584243126
"121","10351463","Rgs5","19737","regulator of G-protein signaling 5",-2.04668496650301,9.89057165260719,-12.5317955499378,1.44985541209876e-09,4.66130894474852e-09,11.9372252107536
"122","10351491","Olfml2b","320078","olfactomedin-like 2B",-3.16813921932948,6.50501214048022,-20.7893530093547,8.21337019842332e-13,1.06879112197432e-11,19.684698011049
"123","10351517","Cfap126","75472","cilia and flagella associated protein 126",0.72304292010192,4.0649180219779,2.52050101031116,0.02300150843539,0.0240884554910451,-5.10514024605948
"124","10351551","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",-2.08019716646538,7.14687702514574,-20.0008530307044,1.47262854611745e-12,1.70629905743061e-11,19.0855159202131
"125","10351603","Arhgap30","226652","Rho GTPase activating protein 30",-2.38741331005705,6.1040301221722,-15.7043283040659,5.44677653636955e-11,2.98513940843148e-10,15.354403813785
"126","10351623","F11r","16456","F11 receptor",-1.01203544142086,8.276776589488,-9.95324608212535,3.63168189238528e-08,7.59093311526166e-08,8.57266286551152
"127","10351658","Cd48","12506","CD48 antigen",-2.73655158389276,6.08425890988349,-18.7429993799137,3.9127066349291e-12,3.55859967244896e-11,18.0797673917159
"128","10351679","Cd84","12523","CD84 antigen",-2.39770934970901,6.22530498289886,-13.3414970674728,5.89546778108833e-10,2.16660526555408e-09,12.8758783306507
"129","10351738","Pex19","19298","peroxisomal biogenesis factor 19",2.39158449787908,8.59523196960082,28.1233112331811,8.20220615895388e-15,4.38170486912536e-13,24.3507393927472
"130","10351792","Slamf9","98365","SLAM family member 9",-1.91465895253816,6.48170800046801,-12.0946477563654,2.40511856903709e-09,7.10161579967641e-09,11.4088985064142
"131","10351825","Tagln2","21346","transgelin 2",-1.95441814707261,8.28189678048688,-17.9034358714488,7.77287602014402e-12,6.19267595011474e-11,17.3713106719588
"132","10351867","Aim2","383619","absent in melanoma 2",-1.49175873250251,4.5762574053849,-8.0315369478623,6.17681822541164e-07,9.7291596815531e-07,5.61321749022247
"133","10351873","Ifi209","236312","interferon activated gene 209",-2.42964156079023,4.34602403324217,-11.355537583552,5.86116760016598e-09,1.52228605406234e-08,10.4786038455844
"134","10352000","Kmo","98256","kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)",-1.58380881592673,4.33529460773196,-10.1763905965461,2.68265603413308e-08,5.80822498857738e-08,8.88920180178937
"135","10352127","Cox20","66359","cytochrome c oxidase assembly protein 20",0.840340576422492,6.63245344869555,10.2642645680697,2.38428865857353e-08,5.25185110341175e-08,9.01242278310927
"136","10352166","Cnst","226744","consortin, connexin sorting protein",1.0844332366767,6.79320742856658,8.2024293537679,4.71739452987282e-07,7.60507536185024e-07,5.89444047893447
"137","10352178","Sccpdh","109232","saccharopine dehydrogenase (putative)",2.11226613555834,7.10058629750242,5.64224908217075,4.00619265901225e-05,4.90865717699999e-05,1.27911696797743
"138","10352194","Cdc42bpa","226751","CDC42 binding protein kinase alpha",-0.89463147534683,8.00394729168867,-10.474718459826,1.80327638066245e-08,4.10755279706549e-08,9.30430408521283
"139","10352234","Itpkb","320404","inositol 1,4,5-trisphosphate 3-kinase B",-1.82725165475996,7.7229018981933,-14.5596641441397,1.65565715701821e-10,7.39002644843222e-10,14.1987200218112
"140","10352294","Sde2","208768","SDE2 telomere maintenance homolog (S. pombe)",-1.18027513904211,8.7428236596877,-15.9224024955826,4.44321937628843e-11,2.51386157577077e-10,15.5658125334665
"141","10352320","Tmem63a","208795","transmembrane protein 63a",-0.816645975732805,7.66905544348556,-7.56141178753077,1.32160454302886e-06,1.9640243208994e-06,4.8201743265859
"142","10352448","Dusp10","63953","dual specificity phosphatase 10",1.5735004358924,7.07400956795532,10.5004974101671,1.74314183436483e-08,3.98309086420599e-08,9.33974793959087
"143","10352503","Bpnt1","23827","bisphosphate 3'-nucleotidase 1",1.66741886146914,8.36020613079228,16.3465754929194,3.01106944050816e-11,1.81271380908409e-10,15.9694610143164
"144","10352661","Ptpn14","19250","protein tyrosine phosphatase, non-receptor type 14",0.869735101025653,7.52504273533929,7.14885569856439,2.63816493920445e-06,3.71186223079085e-06,4.10031312036588
"145","10352756","Lpgat1","226856","lysophosphatidylglycerol acyltransferase 1",2.75333643884391,9.30058289599366,20.3603131362926,1.12554063318907e-12,1.38980990594515e-11,19.3615229856933
"146","10352777","Slc30a1","22782","solute carrier family 30 (zinc transporter), member 1",-0.985386930921409,7.24228181931694,-10.6103622247863,1.50962101760664e-08,3.49992081514559e-08,9.49005531368746
"147","10352838","Lamb3","16780","laminin, beta 3",0.222131159356,4.61480441337936,1.58979621016452,0.131894516816791,0.136049730253092,-6.69237863688504
"148","10352905","Cd34","12490","CD34 antigen",-3.23548015538317,9.37278460999357,-20.146697929101,1.3197683311847e-12,1.57225922083623e-11,19.1980879925038
"149","10352936","Sox17","20671","SRY (sex determining region Y)-box 17",-1.56238758047125,6.83622514833297,-11.315259390002,6.16085820732437e-09,1.58873757124854e-08,10.4265081231695
"150","10352947","Mrpl15","27395","mitochondrial ribosomal protein L15",0.696132142751293,5.13313631717929,6.45109896411216,8.94754790706066e-06,1.17578471331778e-05,2.83099246907137
"151","10352954","Hmgb3","15354","high mobility group box 3",1.39619345758832,5.94164498146088,9.85218548766965,4.17260899967463e-08,8.55250027195023e-08,8.42756273972441
"152","10353004","Cks2","66197","CDC28 protein kinase regulatory subunit 2",-0.731579012158006,4.53490423500109,-5.32765613363907,7.34861994650962e-05,8.77924817055939e-05,0.653619849210739
"153","10353010","Mybl1","17864","myeloblastosis oncogene-like 1",-0.416681913364114,3.95763954726354,-2.53517785898424,0.0223349219035619,0.0234000265608127,-5.07716822986465
"154","10353034","Snord87","266793","small nucleolar RNA, C/D box 87",-0.780449474546652,4.11615905025737,-4.17240307569577,0.000752364575798853,0.000831681599254885,-1.72439557763994
"155","10353050","Cops5","26754","COP9 signalosome subunit 5",0.973089487331278,7.14776210684331,10.3598611215959,2.09907758842237e-08,4.69287170098835e-08,9.1455674858738
"156","10353167","Tram1","72265","translocating chain-associating membrane protein 1",-0.779154198985426,10.0345184965745,-10.2894517894662,2.30538187252505e-08,5.09573737067274e-08,9.04759412566054
"157","10353181","Lactb2","212442","lactamase, beta 2",2.11952768691142,6.9504639039529,17.3513472101502,1.24065312175298e-11,8.75704394005056e-11,16.8878699564741
"158","10353272","Stau2","29819","staufen double-stranded RNA binding protein 2",1.54534616622758,5.92648433462113,17.1182971521632,1.51752825274446e-11,1.03236674030538e-10,16.6793975221585
"159","10353288","Ube2w","66799","ubiquitin-conjugating enzyme E2W (putative)",1.04908827536279,7.31221679662206,9.914422782371,3.83017403834953e-08,7.95340967455969e-08,8.51705106196449
"160","10353309","Jph1","57339","junctophilin 1",0.327791098199584,5.52196658446262,1.98673496203267,0.0647663146033294,0.0672578364255978,-6.06734537552385
