"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"12","TC0100006954.hg.1","KAZN","23254","kazrin, periplakin interacting protein",0.00523322787914982,6.16864431736009,0.0209844124528228,0.983467944134361,0.989451669131267,-7.50534908112969
"13","TC0100006977.hg.1","TMEM51","55092","transmembrane protein 51",0.294943730328836,6.66775039685856,2.13123123804588,0.0457847276447794,0.0985510409090325,-5.3646776469802
"14","TC0100006982.hg.1","EFHD2","79180","EF-hand domain family member D2",0.0699000766102111,7.98883031051978,0.517558202749718,0.610496039762045,0.724440116566869,-7.36624739646702
"15","TC0100007160.hg.1","MRTO4","51154","MRT4 homolog, ribosome maturation factor",0.161987233222622,6.89922431093726,1.25044971188638,0.225699632693691,0.348954228141935,-6.7175411776674
"16","TC0100007184.hg.1","OTUD3","23252","OTU deubiquitinase 3",0.511658879248112,7.01338360114215,3.28483668565151,0.00373652802736291,0.0125272445812384,-2.99786546604241
"17","TC0100007283.hg.1","ZBTB40","9923","zinc finger and BTB domain containing 40",-0.305336851395932,6.78563249135381,-1.8842691475533,0.074284022112506,0.146168730293626,-5.79573738653751
"18","TC0100007295.hg.1","EPHB2","2048","EPH receptor B2",-0.109046749873257,5.06827881982999,-0.712208236813819,0.484637320276374,0.617126180659959,-7.2433036437452
"19","TC0100007365.hg.1","NIPAL3","57185","NIPA like domain containing 3",0.363896847118998,5.11658097279293,2.45605321513361,0.0234084784019766,0.0570728041080314,-4.74902190937282
"20","TC0100007378.hg.1","CLIC4","25932","chloride intracellular channel 4",-0.308180960282291,8.853685919711,-2.4554681017497,0.0234374998649357,0.0571134865129748,-4.75017467104701
"21","TC0100007406.hg.1","LDLRAP1","26119","low density lipoprotein receptor adaptor protein 1",0.375074842099236,7.14726971948139,2.49085977907725,0.0217412746177518,0.0536578366099098,-4.6801873379019
"22","TC0100007412.hg.1","MAN1C1","57134","mannosidase alpha class 1C member 1",-0.0602662661752609,6.39664020877034,-0.302108510881983,0.765717188447461,0.841963248301961,-7.45789425711497
"23","TC0100007434.hg.1","EXTL1","2134","exostosin like glycosyltransferase 1",0.0402696657990527,5.87566360484657,0.274528084248317,0.78652035105367,0.858460449169847,-7.46618773161985
"24","TC0100007449.hg.1","SH3BGRL3","83442","SH3 domain binding glutamate rich protein like 3",0.263577200458804,7.90754326456166,1.86688907992074,0.0767836548062399,0.150262068745888,-5.82471625893949
"25","TC0100007463.hg.1","HMGN2","3151","high mobility group nucleosomal binding domain 2",0.450644214013922,10.4052389805937,3.87218241989352,0.000961783079680137,0.00403722181225661,-1.66489181767834
"26","TC0100007477.hg.1","ARID1A","8289","AT-rich interaction domain 1A",0.200864790478637,8.23826553653001,1.43690135052062,0.166347711616419,0.274729603837045,-6.47720949814117
"27","TC0100007484.hg.1","ZDHHC18","84243","zinc finger DHHC-type containing 18",0.00993640842215449,7.76451254645745,0.0691305972959764,0.945578486739571,0.964961074190922,-7.50307732090733
"28","TC0100007486.hg.1","SFN","2810","stratifin",0.562023206544183,6.52784220243582,2.83974090541289,0.01018611574538,0.028477487113708,-3.96456744806531
"29","TC0100007512.hg.1","GPR3","2827","G protein-coupled receptor 3",1.26906428493574,5.55855520345554,7.80673253316306,1.80703181432837e-07,3.00955298573394e-06,7.02350548155269
"30","TC0100007556.hg.1","PHACTR4","65979","phosphatase and actin regulator 4",0.397962303563753,7.21819327823201,2.82254728736394,0.0105810015135072,0.029424642129246,-4.00082392834746
"31","TC0100007573.hg.1","OPRD1","4985","opioid receptor delta 1",-0.604475959102995,6.17059141830693,-4.39427325710263,0.00028535421046298,0.00141606644634898,-0.455095896280882
"32","TC0100007574.hg.1","EPB41","2035","erythrocyte membrane protein band 4.1",-0.376783643634069,7.82131417240594,-2.67176048362467,0.014729029513135,0.0390073049369248,-4.31462153213843
"33","TC0100007638.hg.1","SERINC2","347735","serine incorporator 2",-0.221282770206646,6.89722912881175,-1.68776475654816,0.107133439609198,0.195826223999442,-6.11209087940112
"34","TC0100007645.hg.1","TINAGL1","64129","tubulointerstitial nephritis antigen like 1",-0.171476984809129,5.09460855062022,-1.0202942785002,0.319884089842455,0.455218676929402,-6.9743120861917
"35","TC0100007690.hg.1","RBBP4","5928","RB binding protein 4, chromatin remodeling factor",0.0754428253290698,8.9667773772446,0.735161548150727,0.470852754616847,0.603891483068144,-7.22635556595462
"36","TC0100007716.hg.1","ZNF362","149076","zinc finger protein 362",0.186691162825285,7.01133119462173,1.32906091380329,0.198928134599762,0.315964755813687,-6.61960563169804
"37","TC0100007765.hg.1","ZMYM4","9202","zinc finger MYM-type containing 4",-0.128766837070637,8.24023155345745,-1.13877363425208,0.268377310605412,0.398009912909371,-6.84783572572909
"38","TC0100007789.hg.1","AGO3","192669","argonaute RISC catalytic component 3",-0.0179829973805239,7.07147197088795,-0.0826581705899533,0.934952572946927,0.957705843527494,-7.50200235974592
"39","TC0100007858.hg.1","UTP11","51118","UTP11 small subunit processome component",0.293213346842329,8.14047120925658,2.26629237634892,0.0347903788705886,0.0784605232200804,-5.11486242560125
"40","TC0100007884.hg.1","AKIRIN1","79647","akirin 1",-0.244805679198796,8.56643725771643,-2.30174552083438,0.0323364994989663,0.0741912748663101,-5.04777918565905
"41","TC0100007886.hg.1","NDUFS5","4725","NADH:ubiquinone oxidoreductase subunit S5",-0.266329437968956,10.1359462910159,-1.89170036048674,0.0732372810963109,0.144477465477597,-5.78328987273948
"42","TC0100007920.hg.1","PPIE","10450","peptidylprolyl isomerase E",-0.47926030202291,7.96834917164712,-3.50659473985136,0.0022449791778373,0.00822330189350214,-2.50024944707776
"43","TC0100007943.hg.1","RLF","6018","rearranged L-myc fusion",-0.0558801151462944,8.30945880178825,-0.550662246191785,0.588019871829673,0.704953911592798,-7.34799284817658
"44","TC0100007949.hg.1","ZMPSTE24","10269","zinc metallopeptidase STE24",-0.215192505264458,8.65423596248483,-1.85918687544218,0.0779148096099219,0.151926328959053,-5.83749855413701
"45","TC0100007954.hg.1","SMAP2","64744","small ArfGAP2",-0.139839436998336,7.88466406054178,-0.918583949242373,0.369359237350976,0.505728079413429,-7.0728813443585
"46","TC0100007968.hg.1","NFYC","4802","nuclear transcription factor Y subunit gamma",-0.328026805320144,8.38233099745657,-2.78413877657401,0.011516692479953,0.0317205747663191,-4.08147656369195
"47","TC0100008033.hg.1","ERMAP","114625","erythroblast membrane associated protein (Scianna blood group)",-0.631381403860487,4.7655735183921,-2.56306774295902,0.0186311205210766,0.0470862925832886,-4.53579661211252
"48","TC0100008057.hg.1","CDC20","991","cell division cycle 20",0.231176232871711,9.02615265882797,1.80609297434793,0.0861167015610102,0.164692411494208,-5.92459307331151
"49","TC0100008066.hg.1","PTPRF","5792","protein tyrosine phosphatase receptor type F",0.741875271196511,7.80573109923212,6.15840869348615,5.33620771329993e-06,5.15796277924398e-05,3.56699649381268
"50","TC0100008073.hg.1","KDM4A","9682","lysine demethylase 4A",-1.09316376524734,7.58329911210745,-8.61585757565245,3.91605123827551e-08,8.16726001496198e-07,8.58842586739194
"51","TC0100008079.hg.1","IPO13","9670","importin 13",-0.427790441261505,6.34816563641642,-2.78428982009511,0.0115128625721872,0.0317205747663191,-4.08116032817325
"52","TC0100008081.hg.1","ATP6V0B","533","ATPase H+ transporting V0 subunit b",-0.322551058137023,8.22296687966974,-2.27236423131492,0.0343583172505167,0.0777293508660404,-5.10341656419711
"53","TC0100008090.hg.1","DMAP1","55929","DNA methyltransferase 1 associated protein 1",-0.735509857791431,7.17969534970848,-5.12277935757808,5.33057631462575e-05,0.000357689396184307,1.23216596333799
"54","TC0100008114.hg.1","UROD","7389","uroporphyrinogen decarboxylase",-0.869531595738678,8.69910480436402,-7.71190884598092,2.17400109721701e-07,3.51944932871145e-06,6.83437913427655
"55","TC0100008121.hg.1","TOE1","114034","target of EGR1, exonuclease",-0.238208864881237,8.3052069773306,-2.11777644740127,0.0470373287685786,0.100732114800425,-5.38904551600339
"56","TC0100008124.hg.1","MMACHC","25974","metabolism of cobalamin associated C",-0.911020847840332,7.17024093412142,-6.96451456431406,9.73923314449071e-07,1.21872025564843e-05,5.30155897695471
"57","TC0100008126.hg.1","AKR1A1","10327","aldo-keto reductase family 1 member A1",-0.766542509736327,7.59202545517466,-5.93071927501095,8.75857051285306e-06,7.88952946974897e-05,3.06288033965713
"58","TC0100008127.hg.1","NASP","4678","nuclear autoantigenic sperm protein",0.358051817614243,9.60272877124286,2.540794444862,0.0195428148016025,0.0489892975264858,-4.58055938656954
"59","TC0100008260.hg.1","CDKN2C","1031","cyclin dependent kinase inhibitor 2C",0.595202302440004,6.40014399597126,3.79929843711023,0.00113941316523359,0.00468931818225026,-1.8325602233116
"60","TC0100008271.hg.1","RNF11","26994","ring finger protein 11",0.55978546427721,7.27613447158187,3.68822434953802,0.0014746496967288,0.00583557956910628,-2.08711637950284
"61","TC0100008289.hg.1","OSBPL9","114883","oxysterol binding protein like 9",0.163401431708297,8.0454712561048,1.17084583466166,0.255548061856583,0.383902506942239,-6.81149832487688
"62","TC0100008308.hg.1","ZFYVE9","9372","zinc finger FYVE-type containing 9",-0.12034309229307,6.52476269075456,-0.787976338457444,0.440034922810239,0.574076615337339,-7.18543181764979
"63","TC0100008315.hg.1","PRPF38A","84950","pre-mRNA processing factor 38A",0.108993784018152,9.07570604453885,1.07684519746618,0.294484650378935,0.428358131088429,-6.91548332965943
"64","TC0100008321.hg.1","GPX7","2882","glutathione peroxidase 7",-0.227943655470812,6.77333490459599,-1.32575971468813,0.1999998654564,0.317340430796138,-6.62381928894787
"65","TC0100008332.hg.1","ZYG11B","79699","zyg-11 family member B, cell cycle regulator",0.0926546350060038,8.02891176200662,0.666709715879282,0.512645987782175,0.643879764049829,-7.27538556060509
"66","TC0100008334.hg.1","ZYG11A","440590","zyg-11 family member A, cell cycle regulator",-0.28438895712379,4.36702794616484,-1.18943269135597,0.248326171934372,0.375283976061595,-6.79003779002037
"67","TC0100008369.hg.1","LRRC42","115353","leucine rich repeat containing 42",0.137862555285357,7.24597108433931,1.24148819013439,0.228920061167252,0.352360333512093,-6.72838352131379
"68","TC0100008450.hg.1","PRKAA2","5563","protein kinase AMP-activated catalytic subunit alpha 2",0.28144973207206,5.28457242103433,1.6361483640645,0.117592545705777,0.210753829505674,-6.19091132540292
"69","TC0100008496.hg.1","FGGY","55277","FGGY carbohydrate kinase domain containing",-2.54107384254437,7.51748052203432,-20.0063283077442,1.30627654229193e-14,5.04005032567635e-12,23.6752676584349
"70","TC0100008503.hg.1","HOOK1","51361","hook microtubule tethering protein 1",0.30689086332859,4.56180721277588,1.97647381469448,0.0621863169079812,0.125730413661115,-5.63892476570701
"71","TC0100008517.hg.1","NFIA","4774","nuclear factor I A",1.27847281728101,7.22720152844203,7.2040917766763,5.97311835179588e-07,8.09570065916172e-06,5.8010083650459
"72","TC0100008536.hg.1","PATJ","10207","PATJ crumbs cell polarity complex component",-0.208702053939652,5.26917588218069,-1.0289318134327,0.315907512528449,0.451435735495901,-6.96551065695519
"73","TC0100008554.hg.1","USP1","7398","ubiquitin specific peptidase 1",0.495478505387554,8.92073291928729,4.81544556552385,0.000107718733766091,0.000632915910326142,0.52274206933003
"74","TC0100008564.hg.1","ATG4C","84938","autophagy related 4C cysteine peptidase",-0.108746549469926,6.01638390238466,-0.780280552423741,0.444446521238898,0.578192580313598,-7.1915612568801
"75","TC0100008584.hg.1","ALG6","29929","ALG6 alpha-1,3-glucosyltransferase",1.24248262565433,4.7517697345623,5.90774979823387,9.21075481465577e-06,8.26468891315043e-05,3.01170488088363
"76","TC0100008591.hg.1","PGM1","5236","phosphoglucomutase 1",1.10865324417676,7.04064361843611,6.38910031642469,3.25140317589666e-06,3.39053979828864e-05,4.07162539238312
"77","TC0100008618.hg.1","AK4","205","adenylate kinase 4",-0.555178405597537,6.31158146982262,-3.01537851343932,0.00688381332291697,0.0207500362533239,-3.58916677519381
"78","TC0100008631.hg.1","SGIP1","84251","SH3GL interacting endocytic adaptor 1",-0.456302943343228,5.00639255033851,-2.70806713490321,0.0136080187724403,0.0364613002988418,-4.23977535617942
"79","TC0100008664.hg.1","GADD45A","1647","growth arrest and DNA damage inducible alpha",0.378983138912183,8.21065286412101,2.48537162182999,0.0219965563122436,0.0541723700668553,-4.69107465161561
"80","TC0100008779.hg.1","ST6GALNAC3","256435","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",1.31259447248783,6.39087039819246,7.18334950173492,6.22946941963088e-07,8.36012852547565e-06,5.75806693302722
"81","TC0100008797.hg.1","AK5","26289","adenylate kinase 5",-0.223334953097434,4.77988354290504,-1.18270288686378,0.250923076211281,0.377812631823814,-6.79784195851068
"82","TC0100008807.hg.1","NEXN","91624","nexilin F-actin binding protein",-0.0269802715378678,5.46905212911374,-0.139354701467896,0.890576395645748,0.927764687924529,-7.49541506539326
"83","TC0100008815.hg.1","IFI44L","10964","interferon induced protein 44 like",-0.0731922995706946,4.14814288069162,-0.274975140958121,0.786181787994197,0.858293251217432,-7.46605957602357
"84","TC0100008816.hg.1","IFI44","10561","interferon induced protein 44",0.0681461552856675,5.38117644758689,0.334050046639133,0.741851026021477,0.824674730007069,-7.44730761454054
"85","TC0100008845.hg.1","ADGRL2","23266","adhesion G protein-coupled receptor L2",0.355345729827823,7.15446854272464,2.10845827116569,0.047922924571861,0.101874720279025,-5.40586463385994
"86","TC0100008879.hg.1","SAMD13","148418","sterile alpha motif domain containing 13",0.238336592511429,3.46925018838163,1.01719749560825,0.321318350356017,0.456490936529106,-6.97745137171122
"87","TC0100008912.hg.1","CCN1","3491","cellular communication network factor 1",0.191548222006048,6.90807544075033,1.42975098051203,0.168365621536664,0.277117962216408,-6.48693229611098
"88","TC0100008938.hg.1","LMO4","8543","LIM domain only 4",0.313750480989309,8.29498911870808,2.78266146683311,0.0115542157999014,0.0317861076372807,-4.08456917111407
"89","TC0100008996.hg.1","ZNF326","284695","zinc finger protein 326",0.092914639350747,7.73676855958984,0.775695133056923,0.447087986952968,0.580650036351261,-7.19518650037392
"90","TC0100009020.hg.1","CDC7","8317","cell division cycle 7",1.49794703875716,7.02707927626639,10.2845810676095,2.16681795228993e-09,7.89950166858453e-08,11.5500125959274
"91","TC0100009035.hg.1","KIAA1107","23285","KIAA1107",0.74975178841934,4.0047906814376,3.36083065759534,0.00313969707721724,0.0108483563190417,-2.82830795968477
"92","TC0100009054.hg.1","MTF2","22823","metal response element binding transcription factor 2",0.346907033954841,8.03312790136179,3.11997405921996,0.00543711604314147,0.0170437670341898,-3.36164526037869
"93","TC0100009056.hg.1","CCDC18","343099","coiled-coil domain containing 18",0.808828684322799,5.70574607492488,6.23972097236085,4.47773878654848e-06,4.46808848743954e-05,3.74558609864865
"94","TC0100009061.hg.1","DR1","1810","down-regulator of transcription 1",-0.0217645355042055,8.56139196705722,-0.212171288337675,0.83414048639383,0.891265584518369,-7.48203244809725
"95","TC0100009109.hg.1","SLC44A3","126969","solute carrier family 44 member 3",-0.433160611962027,4.08730219320395,-2.30046954683136,0.0324219752986863,0.0743505426611776,-5.05020400830738
"96","TC0100009112.hg.1","LOC729970","729970","hCG2028352-like",-0.755386620417095,4.96931965287515,-3.66561477284136,0.00155402408613889,0.00607696918819515,-2.13877022733537
"97","TC0100009142.hg.1","PTBP2","58155","polypyrimidine tract binding protein 2",-0.16488076189458,7.69764437170987,-1.00018665976147,0.329277448409453,0.46464220929623,-6.99454219950992
"98","TC0100009183.hg.1","PALMD","54873","palmdelphin",-0.502906785806343,6.61335327814538,-2.49692339709032,0.0214624528039424,0.0530545416349457,-4.66814388863988
"99","TC0100009191.hg.1","AGL","178","amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase",-0.124368628454309,6.28730910041313,-0.896290125689836,0.380857009193571,0.516662160142466,-7.09322152040706
"100","TC0100009199.hg.1","MFSD14A","64645","major facilitator superfamily domain containing 14A",0.114804733944242,8.16364883408346,0.779108463928749,0.445120797770699,0.578744536275859,-7.19248982460869
"101","TC0100009226.hg.1","SLC30A7","148867","solute carrier family 30 member 7",0.0816052361949406,7.46949428865467,0.515405622430144,0.611971681482643,0.724975103267779,-7.36739629306222
"102","TC0100009241.hg.1","S1PR1","1901","sphingosine-1-phosphate receptor 1",-0.263349060415275,6.59429617125131,-1.5147618627609,0.145620763933298,0.247654838937897,-6.36881944467631
"103","TC0100009305.hg.1","PRMT6","55170","protein arginine methyltransferase 6",-0.385524075322821,5.96374708750159,-2.40278580911078,0.0261925298095613,0.0623824141040477,-4.8533605196281
"104","TC0100009364.hg.1","CSF1","1435","colony stimulating factor 1",-0.0924962095101387,5.02133514452804,-0.442438730150729,0.662963006965493,0.766092061559117,-7.40357395150431
"105","TC0100009428.hg.1","DDX20","11218","DEAD-box helicase 20",0.652773791384682,6.29260826881428,4.84819608760665,9.99042163454504e-05,0.000595310838712272,0.598569187375843
"106","TC0100009441.hg.1","CTTNBP2NL","55917","CTTNBP2 N-terminal like",0.376519521093415,7.07765778867283,2.64909410486441,0.0154727103075762,0.0405519000205308,-4.36110847669354
"107","TC0100009442.hg.1","WNT2B","7482","Wnt family member 2B",-0.102509502862921,4.1077619975898,-0.355799284733978,0.725750403706818,0.811060673222922,-7.4394976458849
"108","TC0100009479.hg.1","DCLRE1B","64858","DNA cross-link repair 1B",0.937971269514459,6.23379602059079,4.90212268892413,8.82676490029835e-05,0.000542734681120602,0.723320922115019
"109","TC0100009558.hg.1","PTGFRN","5738","prostaglandin F2 receptor inhibitor",0.150245175716551,8.48757114785765,1.17362687666647,0.254457592770473,0.382512550171197,-6.80830599552675
"110","TC0100009561.hg.1","TTF2","8458","transcription termination factor 2",0.933524441030095,6.33425942408391,5.90300002290071,9.30720780488025e-06,8.31899075996053e-05,3.00111537156295
"111","TC0100009572.hg.1","TENT5C","54855","terminal nucleotidyltransferase 5C",0.616186017067292,5.7869789141065,3.64120316946763,0.00164447674514752,0.00638216875945768,-2.19447376107374
"112","TC0100009580.hg.1","WDR3","10885","WD repeat domain 3",-0.511343650864596,8.56140271980213,-4.75116123939476,0.00012490623812926,0.00070440424182518,0.373779968510995
"113","TC0100009608.hg.1","HAO2","51179","hydroxyacid oxidase 2",-0.757515945509682,4.21812499444109,-2.97506229489287,0.00753549667674293,0.0223506403672772,-3.67610956512616
"114","TC0100009621.hg.1","PHGDH","26227","phosphoglycerate dehydrogenase",-0.859564619383377,8.96581235376214,-7.31759904044901,4.75093282200096e-07,6.68596321150895e-06,6.03498145366706
"115","TC0100009723.hg.1","FAM72D","728833","family with sequence similarity 72 member D",0.811783607236999,7.87116704309332,6.96040012328184,9.82201151938026e-07,1.22576585807899e-05,5.29291553648715
"116","TC0100009788.hg.1","BCL9","607","BCL9 transcription coactivator",-0.0599759147513188,6.7719887011172,-0.394591231775671,0.69735917937206,0.790784472322468,-7.42436209221479
"117","TC0100009900.hg.1","CIART","148523","circadian associated repressor of transcription",0.743391832544111,4.18384114033388,4.11136011820184,0.000551118410273522,0.00249187328082657,-1.11202860538166
"118","TC0100009903.hg.1","RPRD2","23248","regulation of nuclear pre-mRNA domain containing 2",0.279818248560414,7.64173336496078,1.57396484079321,0.13132595146768,0.228328635109035,-6.28337997337153
"119","TC0100009908.hg.1","ECM1","1893","extracellular matrix protein 1",-0.0538402092298398,6.12272808299429,-0.254043959784524,0.802078902819373,0.870449398441713,-7.47183772019285
"120","TC0100009938.hg.1","MLLT11","10962","MLLT11 transcription factor 7 cofactor",-1.34737290243322,8.34696461607168,-10.4981296952013,1.5315854129942e-09,5.86052930757286e-08,11.9046778182844
"121","TC0100009939.hg.1","GABPB2","126626","GA binding protein transcription factor subunit beta 2",-0.097485098465798,5.65969025975033,-0.536841768034514,0.59735326292396,0.713925040613819,-7.35574750828291
"122","TC0100010046.hg.1","SNAPIN","23557","SNAP associated protein",0.375620012101879,6.88382936970336,3.00722683346725,0.0070110278894056,0.0210512705109909,-3.60678121681365
"123","TC0100010068.hg.1","HAX1","10456","HCLS1 associated protein X-1",0.00186458926662425,7.26326406869388,0.0113339282334196,0.99107035442016,0.994076200382439,-7.50551240615835
"124","TC0100010075.hg.1","ATP8B2","57198","ATPase phospholipid transporting 8B2",-0.422289916823021,6.00783766507038,-2.05750988026989,0.0530368689944286,0.110038659270658,-5.49698848613895
"125","TC0100010104.hg.1","ZBTB7B","51043","zinc finger and BTB domain containing 7B",0.21612388537717,6.01052773968967,1.3656137058779,0.187361572773253,0.301733593718317,-6.57236687913035
"126","TC0100010111.hg.1","EFNA1","1942","ephrin A1",0.450327947576125,4.87598419847668,1.92956540577033,0.0681030845938123,0.135678692628809,-5.71934077132197
"127","TC0100010112.hg.1","SLC50A1","55974","solute carrier family 50 member 1",-0.17394857243671,6.33417219822854,-1.07103862979708,0.297023688643555,0.430915600911538,-6.92165422331774
"128","TC0100010149.hg.1","RAB25","57111","RAB25, member RAS oncogene family",2.54408277256536,4.29563399437423,11.5853829840883,2.82211443379142e-10,1.57426383475352e-08,13.6316933325508
"129","TC0100010152.hg.1","LMNA","4000","lamin A/C",0.528406094268558,9.09176339582304,4.65893266288078,0.000154534733245115,0.00084077064033476,0.159818356753683
"130","TC0100010167.hg.1","TSACC","128229","TSSK6 activating cochaperone",-0.0704002963928634,4.7128675951378,-0.536015738732136,0.597913397590288,0.714041534909217,-7.35620493201942
"131","TC0100010185.hg.1","NAXE","128240","NAD(P)HX epimerase",-0.00684675174892213,8.39779849283359,-0.0527734723144545,0.958440770156593,0.972727042048449,-7.50412132665226
"132","TC0100010193.hg.1","PRCC","5546","proline rich mitotic checkpoint control factor",0.0391917113631441,8.13507017939532,0.326815699436208,0.747234027951919,0.829264992669555,-7.44979750225731
"133","TC0100010218.hg.1","KIRREL1","55243","kirre like nephrin family adhesion molecule 1",-0.826856622216144,6.13049676632547,-4.57559984749507,0.00018738551078467,0.000984527621396951,-0.033697184968883
"134","TC0100010244.hg.1","IFI16","3428","interferon gamma inducible protein 16",-1.36096405580851,7.1700337262829,-5.37775781845808,2.99245199152024e-05,0.000215475158953946,1.81611462020216
"135","TC0100010267.hg.1","DUSP23","54935","dual specificity phosphatase 23",0.0710704011022125,5.92997075142442,0.411872693099566,0.684853658536343,0.781580586399622,-7.4171233143189
"136","TC0100010280.hg.1","KCNJ9","3765","potassium inwardly rectifying channel subfamily J member 9",0.444091179681125,4.62900688511769,2.6078104579321,0.0169194064036882,0.0435103599104021,-4.44529117109988
"137","TC0100010281.hg.1","ATP1A2","477","ATPase Na+/K+ transporting subunit alpha 2",-0.231814665279718,6.8489328305677,-1.49641777133847,0.150302362679883,0.253978080002868,-6.39476773809732
"138","TC0100010301.hg.1","VANGL2","57216","VANGL planar cell polarity protein 2",-0.273431605423753,6.61676518106182,-2.27726141776542,0.0340134434785057,0.0771593548777468,-5.09417198418334
"139","TC0100010335.hg.1","USP21","27005","ubiquitin specific peptidase 21",-0.106297531722435,7.43220082596505,-0.713695677401747,0.483736953752492,0.616318683509642,-7.2422208180635
"140","TC0100010365.hg.1","FCRLA","84824","Fc receptor like A",-0.0522766492918638,7.34352333573179,-0.418955062633548,0.6797550932,0.77940594115436,-7.41406858036532
"141","TC0100010387.hg.1","DDR2","4921","discoidin domain receptor tyrosine kinase 2",-0.31351867784173,6.79399982435398,-2.21299279591049,0.0388027506248281,0.0857140913134322,-5.21455586528173
"142","TC0100010454.hg.1","MGST3","4259","microsomal glutathione S-transferase 3",0.701416309514072,7.60961703638894,4.0666283626411,0.000611625665564228,0.00272694820274615,-1.21567187156045
"143","TC0100010497.hg.1","DUSP27","92235","dual specificity phosphatase 27, atypical",-0.0710429030021515,5.54640471011205,-0.377268363071836,0.709984177502273,0.799617305238512,-7.43131162717611
"144","TC0100010499.hg.1","POU2F1","5451","POU class 2 homeobox 1",0.00529128294299586,8.23223059894864,0.03566484837279,0.971906412059349,0.981231288232618,-7.50491359410938
"145","TC0100010518.hg.1","DCAF6","55827","DDB1 and CUL4 associated factor 6",0.0205597276687222,8.15940625194366,0.163883025491979,0.871483157765131,0.916205045516021,-7.49152458128447
"146","TC0100010543.hg.1","ATP1B1","481","ATPase Na+/K+ transporting subunit beta 1",0.673825308960849,8.34903603511205,5.7598474562233,1.27560745789818e-05,0.000106993886414286,2.68083801905113
"147","TC0100010553.hg.1","C1orf112","55732","chromosome 1 open reading frame 112",0.883694145971184,6.04693428226865,4.76310738118809,0.000121514284448686,0.000692303503410892,0.401473724392007
"148","TC0100010565.hg.1","GORAB","92344","golgin, RAB6 interacting",-0.0910470792106608,6.07665735080444,-0.503580298735311,0.620108356980937,0.731304557519546,-7.3736246359732
"149","TC0100010571.hg.1","PRRX1","5396","paired related homeobox 1",-1.48252309236314,5.97442520440244,-11.3462422599477,4.05163444529281e-10,2.09999615520789e-08,13.2627622737711
"150","TC0100010621.hg.1","C1orf105","92346","chromosome 1 open reading frame 105",-0.000562908712984367,6.5136417296768,-0.00316779094087954,0.997504145405417,0.997719635607492,-7.50557442097734
"151","TC0100010661.hg.1","DARS2","55157","aspartyl-tRNA synthetase 2, mitochondrial",0.401100462377294,7.16683082226282,2.65503655875003,0.0152743708002406,0.0401136340357991,-4.34893906519081
"152","TC0100010664.hg.1","ZBTB37","84614","zinc finger and BTB domain containing 37",-0.281231130678184,5.4166362438642,-1.82339817881804,0.0833643763713018,0.160730232883713,-5.89640274609775
"153","TC0100010755.hg.1","RALGPS2","55103","Ral GEF with PH domain and SH3 binding motif 2",-0.315227320814318,7.00864006498549,-2.44103789129877,0.0241639542882567,0.0585447976737984,-4.77855799527383
